experiment,subject,date,block,trial,face_left,face_top,face_right,cue_dir,target_id,target_pos,cue_num,correct_response,rt
mGCP-III,1,2018-01-09_18:27,1,24,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,0,0.6074316612612165
mGCP-III,1,2018-01-09_18:27,1,25,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.7114493979461258
mGCP-III,1,2018-01-09_18:27,1,26,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.5860027314556646
mGCP-III,1,2018-01-09_18:27,1,27,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.7559025161863246
mGCP-III,1,2018-01-09_18:27,1,28,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.4054524817966012
mGCP-III,1,2018-01-09_18:27,1,29,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.42155756185275095
mGCP-III,1,2018-01-09_18:27,1,30,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.6390911055441393
mGCP-III,1,2018-01-09_18:27,1,31,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,99,99
mGCP-III,1,2018-01-09_18:27,1,32,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.5019861720556946
mGCP-III,1,2018-01-09_18:27,1,33,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.562194345799071
mGCP-III,1,2018-01-09_18:27,1,34,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.47944356367588625
mGCP-III,1,2018-01-09_18:27,1,35,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.4159619097445102
mGCP-III,1,2018-01-09_18:27,1,36,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.38312478691477736
mGCP-III,1,2018-01-09_18:27,1,37,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,0,0.3602056848576467
mGCP-III,1,2018-01-09_18:27,1,38,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.594843419319659
mGCP-III,1,2018-01-09_18:27,1,39,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,99,99
mGCP-III,1,2018-01-09_18:27,1,40,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.4297290154154325
mGCP-III,1,2018-01-09_18:27,1,41,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,0,0.5804343385934772
mGCP-III,1,2018-01-09_18:27,1,42,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.6480451760799042
mGCP-III,1,2018-01-09_18:27,1,43,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.3743706175337138
mGCP-III,1,2018-01-09_18:27,1,44,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.605173489313529
mGCP-III,1,2018-01-09_18:28,1,45,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.48453867277385143
mGCP-III,1,2018-01-09_18:28,1,46,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.4430457508951804
mGCP-III,1,2018-01-09_18:28,1,47,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,0,0.2951560315432289
mGCP-III,1,2018-01-09_18:28,1,48,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.7111365091805055
mGCP-III,1,2018-01-09_18:28,1,49,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.4591859914326051
mGCP-III,1,2018-01-09_18:28,1,50,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.6123620296839363
mGCP-III,1,2018-01-09_18:28,1,51,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.4941872615563625
mGCP-III,1,2018-01-09_18:28,1,52,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.4977364947226306
mGCP-III,1,2018-01-09_18:28,1,53,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.3751010863798001
mGCP-III,1,2018-01-09_18:28,1,54,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,0,0.3907364382266678
mGCP-III,1,2018-01-09_18:28,1,55,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.5607484204447246
mGCP-III,1,2018-01-09_18:28,1,56,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.41330946634661814
mGCP-III,1,2018-01-09_18:28,1,57,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5398413669754518
mGCP-III,1,2018-01-09_18:28,1,58,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.3975125343149557
mGCP-III,1,2018-01-09_18:28,1,59,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.3352038181910757
mGCP-III,1,2018-01-09_18:28,1,60,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.5622358272648853
mGCP-III,1,2018-01-09_18:28,1,61,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,0,0.4492197731469787
mGCP-III,1,2018-01-09_18:28,1,62,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5426040325510257
mGCP-III,1,2018-01-09_18:28,1,63,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.3845936258385336
mGCP-III,1,2018-01-09_18:28,1,64,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.6179667682099534
mGCP-III,1,2018-01-09_18:28,1,65,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.6318994046832813
mGCP-III,1,2018-01-09_18:28,1,66,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,0,0.3169338007173792
mGCP-III,1,2018-01-09_18:28,1,67,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_left,cue_3,1,0.5341354926877102
mGCP-III,1,2018-01-09_18:28,1,68,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.4605292007781827
mGCP-III,1,2018-01-09_18:28,1,69,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.5165410305035039
mGCP-III,1,2018-01-09_18:28,1,70,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.334056164323556
mGCP-III,1,2018-01-09_18:28,1,71,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.6372959457603429
mGCP-III,1,2018-01-09_18:28,1,72,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.5934492470332771
mGCP-III,1,2018-01-09_18:28,1,73,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.5977917638338113
mGCP-III,1,2018-01-09_18:28,1,74,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.3597738825592387
mGCP-III,1,2018-01-09_18:28,1,75,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.438445258885622
mGCP-III,1,2018-01-09_18:28,1,76,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.46131379306098097
mGCP-III,1,2018-01-09_18:29,1,77,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.37474829639540985
mGCP-III,1,2018-01-09_18:29,1,78,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.5309635433222866
mGCP-III,1,2018-01-09_18:29,1,79,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.5978474675175676
mGCP-III,1,2018-01-09_18:29,1,80,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.5018581721051305
mGCP-III,1,2018-01-09_18:29,1,81,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.4441586393440957
mGCP-III,1,2018-01-09_18:29,1,82,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,0,0.34639867796613544
mGCP-III,1,2018-01-09_18:29,1,83,37_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_right,cue_3,1,0.3933861161931418
mGCP-III,1,2018-01-09_18:29,1,84,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_right,cue_3,1,0.5522885719365149
mGCP-III,1,2018-01-09_18:29,1,85,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,0,0.3584002534717001
mGCP-III,1,2018-01-09_18:29,1,86,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.6074308711376943
mGCP-III,1,2018-01-09_18:29,1,87,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.48447704317004536
mGCP-III,1,2018-01-09_18:29,1,88,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.47940484764330904
mGCP-III,1,2018-01-09_18:29,1,89,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,26_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.4941054838091077
mGCP-III,1,2018-01-09_18:29,1,90,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.7828393944346317
mGCP-III,1,2018-01-09_18:29,1,91,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_right,cue_3,1,0.47728692255259375
mGCP-III,1,2018-01-09_18:29,1,92,61_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.45130451306431496
mGCP-III,1,2018-01-09_18:29,1,93,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,26_Caucasian_female_neutral_left.jpg,cue_left,target_F,target_left,cue_3,1,0.3975773244146694
mGCP-III,1,2018-01-09_18:29,1,94,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_E,target_left,cue_3,1,0.6707884757379361
mGCP-III,1,2018-01-09_18:29,1,95,26_Caucasian_female_neutral_left.jpg,37_Caucasian_female_neutral_left.jpg,61_Caucasian_female_neutral_left.jpg,cue_left,target_E,target_right,cue_3,1,0.441031331938575
mGCP-III,1,2018-01-09_18:29,1,96,26_Caucasian_female_neutral_right.jpg,37_Caucasian_female_neutral_right.jpg,61_Caucasian_female_neutral_right.jpg,cue_right,target_F,target_left,cue_3,1,0.699256217576476
mGCP-III,1,2018-01-09_18:29,2,97,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.47565413307529525
mGCP-III,1,2018-01-09_18:29,2,98,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.366360744154008
mGCP-III,1,2018-01-09_18:29,2,99,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.38520715646154713
mGCP-III,1,2018-01-09_18:29,2,100,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.41698669946345035
mGCP-III,1,2018-01-09_18:29,2,101,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,0,0.33064401752380945
mGCP-III,1,2018-01-09_18:29,2,102,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,99,99
mGCP-III,1,2018-01-09_18:29,2,103,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.5816689060065983
mGCP-III,1,2018-01-09_18:30,2,104,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.5377878369235987
mGCP-III,1,2018-01-09_18:30,2,105,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.41039588725107023
mGCP-III,1,2018-01-09_18:30,2,106,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,0,0.3712919027002499
mGCP-III,1,2018-01-09_18:30,2,107,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.40111905141020543
mGCP-III,1,2018-01-09_18:30,2,108,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.3375473234391393
mGCP-III,1,2018-01-09_18:30,2,109,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,0,0.437921407241447
mGCP-III,1,2018-01-09_18:30,2,110,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,1,0.3298720672100899
mGCP-III,1,2018-01-09_18:30,2,111,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.33427779386511247
mGCP-III,1,2018-01-09_18:30,2,112,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.2825677896034904
mGCP-III,1,2018-01-09_18:30,2,113,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.426786596824968
mGCP-III,1,2018-01-09_18:30,2,114,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.525378162814377
mGCP-III,1,2018-01-09_18:30,2,115,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.35588213100891153
mGCP-III,1,2018-01-09_18:30,2,116,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.40850117195077473
mGCP-III,1,2018-01-09_18:30,2,117,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,0,0.36051225263690867
mGCP-III,1,2018-01-09_18:30,2,118,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.5979177884782985
mGCP-III,1,2018-01-09_18:30,2,119,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.3788130849134177
mGCP-III,1,2018-01-09_18:30,2,120,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,1,0.7153028285210894
mGCP-III,1,2018-01-09_18:30,2,121,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.5211055719082651
mGCP-III,1,2018-01-09_18:30,2,122,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,0,0.4685667284666124
mGCP-III,1,2018-01-09_18:30,2,123,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.4150524780034175
mGCP-III,1,2018-01-09_18:30,2,124,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,1,0.6038362058916391
mGCP-III,1,2018-01-09_18:30,2,125,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.45217522877101146
mGCP-III,1,2018-01-09_18:30,2,126,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.4867905237369996
mGCP-III,1,2018-01-09_18:30,2,127,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,0,0.32794377167556377
mGCP-III,1,2018-01-09_18:30,2,128,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.3918963390042336
mGCP-III,1,2018-01-09_18:30,2,129,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,1,0.5373098124200624
mGCP-III,1,2018-01-09_18:30,2,130,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,1,0.42699400415040145
mGCP-III,1,2018-01-09_18:30,2,131,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,0,0.3133573083032388
mGCP-III,1,2018-01-09_18:30,2,132,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,1,0.48050904473711853
mGCP-III,1,2018-01-09_18:30,2,133,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,1,0.3394072733208304
mGCP-III,1,2018-01-09_18:30,2,134,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,0,0.3223943417688133
mGCP-III,1,2018-01-09_18:30,2,135,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.6081637103543471
mGCP-III,1,2018-01-09_18:30,2,136,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,1,0.5483912895233516
