"experiment";"subject";"date";"block";"trial";"face_left";"face_top";"face_right";"cue_dir";"target_id";"target_pos";"cue_num";"correct_response";"rt"
"mGCP-III";123;"2018-01-05_12:17";4;158;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_left";"cue_1";1;0,216239717046847
"mGCP-III";123;"2018-01-05_12:17";4;159;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_right";"cue_1";1;0,249069333702209
"mGCP-III";123;"2018-01-05_12:17";4;160;"99";"26_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_left";"cue_1";0;0,22759852737363
"mGCP-III";123;"2018-01-05_12:17";4;161;"99";"26_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_right";"cue_1";1;0,253512986266287
"mGCP-III";123;"2018-01-05_12:17";4;162;"99";"26_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_left";"cue_1";0;0,243585484015057
"mGCP-III";123;"2018-01-05_12:17";4;163;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_right";"cue_1";1;0,204790437608608
"mGCP-III";123;"2018-01-05_12:17";4;164;"99";"26_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_left";"cue_1";1;0,249292148422683
"mGCP-III";123;"2018-01-05_12:17";4;165;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_right";"cue_1";0;0,0536422504083021
"mGCP-III";123;"2018-01-05_12:17";4;166;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_left";"cue_1";0;0,350016256794333
"mGCP-III";123;"2018-01-05_12:17";4;167;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_left";"cue_1";0;0,179391138997744
"mGCP-III";123;"2018-01-05_12:17";4;168;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_right";"cue_1";0;0,229775316634914
"mGCP-III";123;"2018-01-05_12:17";4;169;"99";"26_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_right";"cue_1";0;0,163777910609497
"mGCP-III";123;"2018-01-05_12:17";4;170;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_left";"cue_1";0;0,224435664422344
"mGCP-III";123;"2018-01-05_12:17";4;171;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_right";"cue_1";0;0,30570457057911
"mGCP-III";123;"2018-01-05_12:17";4;172;"99";"37_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_left";"cue_1";0;0,172054055481567
"mGCP-III";123;"2018-01-05_12:17";4;173;"99";"61_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_left";"cue_1";0;0,122148297421518
"mGCP-III";123;"2018-01-05_12:17";4;174;"99";"37_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_right";"cue_1";1;0,301632275906741
"mGCP-III";123;"2018-01-05_12:17";4;175;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_left";"cue_1";1;0,0179338200687198
"mGCP-III";123;"2018-01-05_12:17";4;176;"99";"61_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_right";"cue_1";0;0,198824612816679
"mGCP-III";123;"2018-01-05_12:17";4;177;"99";"61_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_left";"cue_1";1;0,269293325705803
"mGCP-III";123;"2018-01-05_12:17";4;178;"99";"26_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_left";"cue_1";0;0,30692333553452
"mGCP-III";123;"2018-01-05_12:17";4;179;"99";"26_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_left";"cue_1";1;0,216949247624143
"mGCP-III";123;"2018-01-05_12:17";4;180;"99";"26_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_right";"cue_1";1;0,311968271809747
"mGCP-III";123;"2018-01-05_12:17";4;181;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_left";"cue_1";1;0,285452134150546
"mGCP-III";123;"2018-01-05_12:17";4;182;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_right";"cue_1";0;0,129260590911144
"mGCP-III";123;"2018-01-05_12:17";4;183;"99";"61_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_E";"target_left";"cue_1";0;0,508519700335455
"mGCP-III";123;"2018-01-05_12:17";4;184;"99";"37_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_right";"cue_1";0;0,0426338597026188
"mGCP-III";123;"2018-01-05_12:17";4;185;"99";"37_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_right";"cue_1";1;0,0170555982040241
"mGCP-III";123;"2018-01-05_12:17";4;186;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_left";"cue_1";1;0,06743819557596
"mGCP-III";123;"2018-01-05_12:17";4;187;"99";"61_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_right";"cue_1";1;0,221102925002924
"mGCP-III";123;"2018-01-05_12:17";4;188;"99";"37_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_right";"cue_1";1;0,278474951701355
"mGCP-III";123;"2018-01-05_12:17";4;189;"99";"61_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_left";"cue_1";0;0,408570702784345
"mGCP-III";123;"2018-01-05_12:17";4;190;"99";"26_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_E";"target_right";"cue_1";0;0,426151337829651
"mGCP-III";123;"2018-01-05_12:18";4;191;"99";"37_Caucasian_female_neutral_left.jpg";"99";"cue_left";"target_F";"target_left";"cue_1";1;0,495353878388414
"mGCP-III";123;"2018-01-05_12:18";4;192;"99";"26_Caucasian_female_neutral_right.jpg";"99";"cue_right";"target_F";"target_left";"cue_1";1;0,313465555169387
