experiment,subject,date,block,trial,face_left,face_top,face_right,cue_dir,target_id,target_pos,cue_num,isi,correct_response,rt
mGCP-III,44,2018-01-25_15:57,1,1,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.7484245944597205
mGCP-III,44,2018-01-25_15:57,1,2,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.4128599551277148
mGCP-III,44,2018-01-25_15:57,1,3,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.41288839953995193
mGCP-III,44,2018-01-25_15:57,1,4,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.476761904084924
mGCP-III,44,2018-01-25_15:57,1,5,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.37268064472482365
mGCP-III,44,2018-01-25_15:57,1,6,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.6966174459848844
mGCP-III,44,2018-01-25_15:57,1,7,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,incorrect,0.4628269082531915
mGCP-III,44,2018-01-25_15:57,1,8,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.429872083115697
mGCP-III,44,2018-01-25_15:57,1,9,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.578718919050516
mGCP-III,44,2018-01-25_15:57,1,10,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.5133951446168794
mGCP-III,44,2018-01-25_15:57,1,11,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.701386625516534
mGCP-III,44,2018-01-25_15:57,1,12,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.3880765770954895
mGCP-III,44,2018-01-25_15:57,1,13,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.4993033094669954
mGCP-III,44,2018-01-25_15:57,1,14,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.5221579984299751
mGCP-III,44,2018-01-25_15:57,1,15,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.5102034446954349
mGCP-III,44,2018-01-25_15:57,1,16,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.3810713508300978
mGCP-III,44,2018-01-25_15:57,1,17,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.3206830767212523
mGCP-III,44,2018-01-25_15:57,1,18,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.48847389020374976
mGCP-III,44,2018-01-25_15:57,1,19,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.43907977590606606
mGCP-III,44,2018-01-25_15:57,1,20,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.47728575531436945
mGCP-III,44,2018-01-25_15:57,1,21,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.5119346031387977
mGCP-III,44,2018-01-25_15:58,1,22,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.37910078526329016
mGCP-III,44,2018-01-25_15:58,1,23,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,incorrect,0.3914349928672891
mGCP-III,44,2018-01-25_15:58,1,24,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.540851902200302
mGCP-III,44,2018-01-25_15:58,1,25,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.44423018955421867
mGCP-III,44,2018-01-25_15:58,1,26,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.5172695103956357
mGCP-III,44,2018-01-25_15:58,1,27,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.6207668692150037
mGCP-III,44,2018-01-25_15:58,1,28,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.49476366052658705
mGCP-III,44,2018-01-25_15:58,1,29,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.6287111560941412
mGCP-III,44,2018-01-25_15:58,1,30,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.5839104190690705
mGCP-III,44,2018-01-25_15:58,1,31,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.4123756100234459
