experiment,subject,date,block,trial,face_left,face_top,face_right,cue_dir,target_id,target_pos,cue_num,isi,correct_response,rt
mGCP-III,08,2018-01-15_13:04,1,1,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,99,99
mGCP-III,08,2018-01-15_13:04,1,2,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,99,99
mGCP-III,08,2018-01-15_13:04,1,3,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.7122032351617236
mGCP-III,08,2018-01-15_13:04,1,4,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.7162281160708517
mGCP-III,08,2018-01-15_13:04,1,5,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,99,99
mGCP-III,08,2018-01-15_13:04,1,6,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.6214932908769697
mGCP-III,08,2018-01-15_13:04,1,7,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.5934376425866503
mGCP-III,08,2018-01-15_13:04,1,8,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.5709906745760236
mGCP-III,08,2018-01-15_13:04,1,9,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,correct,0.7664052021573298
mGCP-III,08,2018-01-15_13:04,1,10,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5890643178718165
mGCP-III,08,2018-01-15_13:04,1,11,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.493615617568139
mGCP-III,08,2018-01-15_13:05,1,12,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.6996778277971316
mGCP-III,08,2018-01-15_13:05,1,13,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.6969854874478187
mGCP-III,08,2018-01-15_13:05,1,14,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.7372975065663923
mGCP-III,08,2018-01-15_13:05,1,15,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.49963200074853376
mGCP-III,08,2018-01-15_13:05,1,16,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.535756768862484
mGCP-III,08,2018-01-15_13:05,1,17,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.4346409192366991
mGCP-III,08,2018-01-15_13:05,1,18,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.6000501727394294
mGCP-III,08,2018-01-15_13:05,1,19,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.6105947445030324
mGCP-III,08,2018-01-15_13:05,1,20,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.736209113674704
mGCP-III,08,2018-01-15_13:05,1,21,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.5970279565081
mGCP-III,08,2018-01-15_13:05,1,22,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,incorrect,0.6393275272566825
mGCP-III,08,2018-01-15_13:05,1,23,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.38806836924050003
mGCP-III,08,2018-01-15_13:05,1,24,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.574719259806443
mGCP-III,08,2018-01-15_13:05,1,25,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5769098727905657
mGCP-III,08,2018-01-15_13:05,1,26,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.4481591147487052
mGCP-III,08,2018-01-15_13:05,1,27,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.7966530436533503
mGCP-III,08,2018-01-15_13:05,1,28,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,99,99
mGCP-III,08,2018-01-15_13:05,1,29,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.710104276338825
mGCP-III,08,2018-01-15_13:05,1,30,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.6580593420949299
mGCP-III,08,2018-01-15_13:05,1,31,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.5147462424647529
mGCP-III,08,2018-01-15_13:05,1,32,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.4810076424619183
mGCP-III,08,2018-01-15_13:05,1,33,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.7455590211320668
mGCP-III,08,2018-01-15_13:05,1,34,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.6857882750045974
mGCP-III,08,2018-01-15_13:05,1,35,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.6590458092687186
mGCP-III,08,2018-01-15_13:05,1,36,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,incorrect,0.6844561294710729
mGCP-III,08,2018-01-15_13:05,1,37,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.5155193767568562
mGCP-III,08,2018-01-15_13:05,1,38,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.4752077526645735
mGCP-III,08,2018-01-15_13:05,1,39,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.6553109030937776
mGCP-III,08,2018-01-15_13:05,1,40,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.5897853041242342
mGCP-III,08,2018-01-15_13:06,1,41,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.6383252576342784
