experiment,subject,date,block,trial,face_left,face_top,face_right,cue_dir,target_id,target_pos,cue_num,isi,correct_response,rt
mGCP-III,48,2018-01-27_10:12,1,1,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,99,99
mGCP-III,48,2018-01-27_10:12,1,2,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,correct,0.508442857535556
mGCP-III,48,2018-01-27_10:12,1,3,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,99,99
mGCP-III,48,2018-01-27_10:12,1,4,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.6778562545368914
mGCP-III,48,2018-01-27_10:12,1,5,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,correct,0.5648714549170109
mGCP-III,48,2018-01-27_10:12,1,6,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.7250412049033912
mGCP-III,48,2018-01-27_10:12,1,7,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.630465477166581
mGCP-III,48,2018-01-27_10:12,1,8,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,99,99
mGCP-III,48,2018-01-27_10:12,1,9,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.5624596049747197
mGCP-III,48,2018-01-27_10:12,1,10,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.4487743614590727
mGCP-III,48,2018-01-27_10:12,1,11,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.6000212543003727
mGCP-III,48,2018-01-27_10:12,1,12,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.6878730367461685
mGCP-III,48,2018-01-27_10:12,1,13,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.6574999249423854
mGCP-III,48,2018-01-27_10:12,1,14,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.6623165137280012
mGCP-III,48,2018-01-27_10:12,1,15,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,99,99
mGCP-III,48,2018-01-27_10:12,1,16,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.5918683718628017
mGCP-III,48,2018-01-27_10:12,1,17,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.5306267412379384
mGCP-III,48,2018-01-27_10:12,1,18,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.7203613073652377
mGCP-III,48,2018-01-27_10:12,1,19,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.4843832222104538
mGCP-III,48,2018-01-27_10:12,1,20,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.6921495765709551
mGCP-III,48,2018-01-27_10:12,1,21,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.5517068233457394
mGCP-III,48,2018-01-27_10:12,1,22,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.5081465614639455
mGCP-III,48,2018-01-27_10:12,1,23,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.4880241082282737
mGCP-III,48,2018-01-27_10:13,1,24,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.5150522350159008
mGCP-III,48,2018-01-27_10:13,1,25,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.46843380271457136
mGCP-III,48,2018-01-27_10:13,1,26,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.6753318120754557
mGCP-III,48,2018-01-27_10:13,1,27,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.39695731598476414
mGCP-III,48,2018-01-27_10:13,1,28,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,incorrect,0.38351732659793925
mGCP-III,48,2018-01-27_10:13,1,29,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.4993635560531402
mGCP-III,48,2018-01-27_10:13,1,30,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.46544832359359134
mGCP-III,48,2018-01-27_10:13,1,31,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.4956491886259755
mGCP-III,48,2018-01-27_10:13,1,32,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.514768580920645
mGCP-III,48,2018-01-27_10:13,1,33,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.5558537830220303
mGCP-III,48,2018-01-27_10:13,1,34,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.6815627207397483
mGCP-III,48,2018-01-27_10:13,1,35,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.4808565089479089
mGCP-III,48,2018-01-27_10:13,1,36,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.4500385580031434
mGCP-III,48,2018-01-27_10:13,1,37,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.6434448249201523
mGCP-III,48,2018-01-27_10:13,1,38,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.4385762460588012
mGCP-III,48,2018-01-27_10:13,1,39,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.3766570851148572
mGCP-III,48,2018-01-27_10:13,1,40,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,incorrect,0.44165337944286875
mGCP-III,48,2018-01-27_10:13,1,41,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.5622545680962503
mGCP-III,48,2018-01-27_10:13,1,42,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.5417192756867735
mGCP-III,48,2018-01-27_10:13,1,43,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.41671433740702923
mGCP-III,48,2018-01-27_10:13,1,44,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.44268132923753
mGCP-III,48,2018-01-27_10:13,1,45,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5436681136488914
mGCP-III,48,2018-01-27_10:13,1,46,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.4108073791139759
mGCP-III,48,2018-01-27_10:13,1,47,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.5365175020124298
mGCP-III,48,2018-01-27_10:13,1,48,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.6237565441842889
mGCP-III,48,2018-01-27_10:13,1,49,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.5618207906663883
mGCP-III,48,2018-01-27_10:13,1,50,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.602112314387341
mGCP-III,48,2018-01-27_10:13,1,51,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.5358814531355165
mGCP-III,48,2018-01-27_10:13,1,52,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.5510691942035919
mGCP-III,48,2018-01-27_10:13,1,53,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.5991216994589195
mGCP-III,48,2018-01-27_10:14,1,54,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.6994748053402873
mGCP-III,48,2018-01-27_10:14,1,55,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.6773225265642395
mGCP-III,48,2018-01-27_10:14,1,56,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.6077869765722426
mGCP-III,48,2018-01-27_10:14,1,57,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,99,99
mGCP-III,48,2018-01-27_10:14,1,58,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,99,99
mGCP-III,48,2018-01-27_10:14,1,59,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.4586931684316369
mGCP-III,48,2018-01-27_10:14,1,60,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.6413371722737793
mGCP-III,48,2018-01-27_10:14,1,61,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.5076902655418962
mGCP-III,48,2018-01-27_10:14,1,62,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.47211656522995327
mGCP-III,48,2018-01-27_10:14,1,63,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.6265271099109668
mGCP-III,48,2018-01-27_10:14,1,64,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.4585371191787999
mGCP-III,48,2018-01-27_10:14,1,65,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.516633665873087
mGCP-III,48,2018-01-27_10:14,1,66,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.5672710579528939
mGCP-III,48,2018-01-27_10:14,1,67,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.5699637965735747
mGCP-III,48,2018-01-27_10:14,1,68,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.6488820552040124
mGCP-III,48,2018-01-27_10:14,1,69,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.5021313563484
mGCP-III,48,2018-01-27_10:14,1,70,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.49023526697419584
mGCP-III,48,2018-01-27_10:14,1,71,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.6056706325616688
mGCP-III,48,2018-01-27_10:14,1,72,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,99,99
mGCP-III,48,2018-01-27_10:14,1,73,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.4863182330300333
mGCP-III,48,2018-01-27_10:14,1,74,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.5162117402796866
mGCP-III,48,2018-01-27_10:14,1,75,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.5555235116917174
mGCP-III,48,2018-01-27_10:14,1,76,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.5458310748945223
mGCP-III,48,2018-01-27_10:14,1,77,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.6306460202322342
mGCP-III,48,2018-01-27_10:14,1,78,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.6510746460699011
mGCP-III,48,2018-01-27_10:14,1,79,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.5757143105438445
mGCP-III,48,2018-01-27_10:14,1,80,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,incorrect,0.4785639675537823
mGCP-III,48,2018-01-27_10:15,1,81,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.5364092551899375
mGCP-III,48,2018-01-27_10:15,1,82,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5352367129089544
mGCP-III,48,2018-01-27_10:15,1,83,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.41260332831006963
mGCP-III,48,2018-01-27_10:15,1,84,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.39275820819602814
mGCP-III,48,2018-01-27_10:15,1,85,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,99,99
mGCP-III,48,2018-01-27_10:15,1,86,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.45928062476741616
