experiment,subject,date,block,trial,face_left,face_top,face_right,cue_dir,target_id,target_pos,cue_num,isi,correct_response,rt
mGCP-III,22,2018-01-18_12:02,1,1,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,99,99
mGCP-III,22,2018-01-18_12:02,1,2,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,99,99
mGCP-III,22,2018-01-18_12:02,1,3,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.5227097104070708
mGCP-III,22,2018-01-18_12:02,1,4,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.48780405905563384
mGCP-III,22,2018-01-18_12:02,1,5,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.5387361668981612
mGCP-III,22,2018-01-18_12:02,1,6,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.5396013513673097
mGCP-III,22,2018-01-18_12:02,1,7,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5324416533112526
mGCP-III,22,2018-01-18_12:02,1,8,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.5128059157868847
mGCP-III,22,2018-01-18_12:02,1,9,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.567127255606465
mGCP-III,22,2018-01-18_12:02,1,10,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,200ms,correct,0.48303606279660016
mGCP-III,22,2018-01-18_12:02,1,11,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,correct,0.6589861459797248
mGCP-III,22,2018-01-18_12:02,1,12,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,200ms,correct,0.37476869160309434
mGCP-III,22,2018-01-18_12:02,1,13,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.575190459145233
mGCP-III,22,2018-01-18_12:02,1,14,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.7838085659313947
mGCP-III,22,2018-01-18_12:03,1,15,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,99,99
mGCP-III,22,2018-01-18_12:03,1,16,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.46813079062849283
mGCP-III,22,2018-01-18_12:03,1,17,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.436045482638292
mGCP-III,22,2018-01-18_12:03,1,18,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.47376910713501275
mGCP-III,22,2018-01-18_12:03,1,19,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.5182700102450326
mGCP-III,22,2018-01-18_12:03,1,20,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.3422606678213924
mGCP-III,22,2018-01-18_12:03,1,21,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.44047530635725707
mGCP-III,22,2018-01-18_12:03,1,22,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,incorrect,0.36268652824219316
mGCP-III,22,2018-01-18_12:03,1,23,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.6032228319672868
mGCP-III,22,2018-01-18_12:03,1,24,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.47268663882277906
mGCP-III,22,2018-01-18_12:03,1,25,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.45402393757831305
mGCP-III,22,2018-01-18_12:03,1,26,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.47191350359935313
mGCP-III,22,2018-01-18_12:03,1,27,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,correct,0.4922445493284613
mGCP-III,22,2018-01-18_12:03,1,28,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.49118855025153607
mGCP-III,22,2018-01-18_12:03,1,29,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,200ms,correct,0.5720058690058067
mGCP-III,22,2018-01-18_12:03,1,30,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.5015233568847179
mGCP-III,22,2018-01-18_12:03,1,31,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,200ms,correct,0.5759679400362074
mGCP-III,22,2018-01-18_12:03,1,32,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.48138075543101877
mGCP-III,22,2018-01-18_12:03,1,33,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5491879117907956
mGCP-III,22,2018-01-18_12:03,1,34,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_right,cue_1,500ms,correct,0.6237838034285232
mGCP-III,22,2018-01-18_12:03,1,35,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.4432644398184493
mGCP-III,22,2018-01-18_12:03,1,36,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.44818492978811264
mGCP-III,22,2018-01-18_12:03,1,37,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.5571452387375757
mGCP-III,22,2018-01-18_12:03,1,38,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,99,99
mGCP-III,22,2018-01-18_12:03,1,39,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,correct,0.7746581534156576
mGCP-III,22,2018-01-18_12:03,1,40,99,61_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_right,cue_1,500ms,correct,0.49651555821765214
mGCP-III,22,2018-01-18_12:03,1,41,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,200ms,correct,0.5996945385122672
mGCP-III,22,2018-01-18_12:03,1,42,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.6046857443870977
mGCP-III,22,2018-01-18_12:03,1,43,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_right,cue_1,500ms,correct,0.5403029805747792
mGCP-III,22,2018-01-18_12:03,1,44,99,37_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.4762267841724679
mGCP-III,22,2018-01-18_12:04,1,45,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,500ms,correct,0.681490424554795
mGCP-III,22,2018-01-18_12:04,1,46,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.5523823783732951
mGCP-III,22,2018-01-18_12:04,1,47,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.4779089557705447
mGCP-III,22,2018-01-18_12:04,1,48,99,26_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,correct,0.5127158417599276
mGCP-III,22,2018-01-18_12:04,1,49,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.45879667450208217
mGCP-III,22,2018-01-18_12:04,1,50,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,500ms,correct,0.4450102162081748
mGCP-III,22,2018-01-18_12:04,1,51,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_left,cue_1,200ms,correct,0.40217015135567635
mGCP-III,22,2018-01-18_12:04,1,52,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,200ms,correct,0.4460006352746859
mGCP-III,22,2018-01-18_12:04,1,53,99,37_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.3231227076612413
mGCP-III,22,2018-01-18_12:04,1,54,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_F,target_left,cue_1,500ms,correct,0.5696963398950174
mGCP-III,22,2018-01-18_12:04,1,55,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_F,target_left,cue_1,200ms,99,99
mGCP-III,22,2018-01-18_12:04,1,56,99,26_Caucasian_female_neutral_left.jpg,99,cue_left,target_E,target_right,cue_1,500ms,correct,0.4864865291165188
mGCP-III,22,2018-01-18_12:04,1,57,99,61_Caucasian_female_neutral_right.jpg,99,cue_right,target_E,target_left,cue_1,500ms,incorrect,0.3700473125791177
